country,year,CQ,data type,Region,lat,long,displayName,layerName,layerTitle,value,study Id,site number,site,study start,study end,marker type,tested,present,Mixed present,author,publication year,publication URL,title,notes,pubmed Id,drug,marker group,percentage,included or excluded,PR,Prev_DR,CQ_use
Kenya,1999,NA,NA,East Africa,-1.29,36.82,NA,NA,NA,NA,11356518,16,NA,1995,1999,pfmdr1 86Y,4,3,3,Durand R,2001,http://www.ncbi.nlm.nih.gov/pubmed/11356518,Travellers. In vitro data available.,11356518,Analysis of pfcrt point mutations and chloroquine susceptibility in isolates of Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,75,NA,NA,75,NA
Kenya,1999,NA,NA,East Africa,-3.63,39.85,NA,NA,NA,NA,19450282,6,Kilifi,1999,1999,pfmdr1 86Y,22,16,16,Mwai L,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2694831&tool=pmcentrez&rendertype=abstract,Mixed infections excluded.,19450282,Chloroquine resistance before and after its withdrawal in Kenya.,Amodiaquine,pfmdr1 86Y,100,E,NA,72.72727272727273,NA
Kenya,1999,NA,NA,East Africa,-4.23,39.58,NA,NA,NA,NA,22641431,1,Tiwi,1999,1999,pfmdr1 86Y,75,53,66,Mang'era CM,2012,http://www.ncbi.nlm.nih.gov/pubmed/22641431,10/75 No probe hybridization (genotype  unkno,22641431,"Changes in genotypes of Plasmodium falciparum human malaria parasite following withdrawal of chloroquine in Tiwi, Kenya.",Amodiaquine,pfmdr1 86Y,88,NA,NA,70.66666666666667,NA
Lao People's Democratic Republic,2001,NA,NA,SEA,14.94,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.03646837919950485,12950663,0,Attapeu Province,2001,2001,pfmdr1 86Y,65,9,9,Berens N,2003,http://www.ncbi.nlm.nih.gov/pubmed/12950663,"Clinical CQ, SP and CQ+SP data.",12950663,Plasmodium falciparum: correlation of in vivo resistance to chloroquine and antifolates with genetic polymorphisms in isolates from the south of Lao PDR.,Amodiaquine,pfmdr1 86Y,14,NA,3.646837919950485,13.846153846153848,NA
Lao People's Democratic Republic,2012,NA,NA,SEA,14.94,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.06655360013246536,463,6,Attapeu Province,2011,2012,pfmdr1 86Y,86,0,0,"Srimuang K, Miotto O, Lim P, Fairhurst RM, Kwiatkowski DP, Woodrow CJ, Imwong M",2016,NA,NA,27825353,Analysis of anti-malarial resistance markers in pfmdr1 and pfcrt across Southeast Asia in the Tracking Resistance to Artemisinin Collaboration.,Amodiaquine,pfmdr1 86Y,0,NA,6.655360013246536,0,NA
Lao People's Democratic Republic,1998,NA,NA,SEA,18.92,102.45,NA,NA,NA,NA,11784432,2,Vang Vieng,1998,1998,pfmdr1 86Y,25,8,8,Labbé AC,2001,http://www.ncbi.nlm.nih.gov/pubmed/11784432,NA,11784432,Molecular markers for chloroquine-resistant Plasmodium falciparum malaria in Thailand and Laos.,Amodiaquine,pfmdr1 86Y,32,NA,NA,32,NA
Lao People's Democratic Republic,1999,NA,NA,SEA,18.92,102.45,NA,NA,NA,NA,11181156,0,Vang Vieng District,1998,1999,pfmdr1 86Y,29,10,11,Pillai D,2001,http://www.ncbi.nlm.nih.gov/pubmed/11181156,NA,11181156,Plasmodium falciparum malaria in Laos: chloroquine treatment outcome and predictive value of molecular markers.,Amodiaquine,pfmdr1 86Y,38,NA,NA,34.48275862068966,NA
Libya,2016,NA,NA,North Africa,32.89,13.19,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",null,721,2,Tripoli,2012,2016,pfmdr1 86Y,4,3,3,"Yang C, Zhou R, Liu Y, Li S, Qian D, Zhao Y, Zhang H, Xu B",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30259821,NA,30259821,Molecular investigation of the Pfmdr1 gene of Plasmodium falciparum isolates in Henan Province imported from Africa.,Amodiaquine,pfmdr1 86Y,75,NA,NA,75,NA
Madagascar,2004,NA,NA,East Africa,-16.13,46.97,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.22243677079677582,17556614,2,Sainte Marie,2004,2004,pfmdr1 86Y,26,14,14,Rason MA,2007,http://www.ncbi.nlm.nih.gov/pubmed/17556614,In vitro data available.,17556614,Prevalent pfmdr1 n86y mutant Plasmodium falciparum in Madagascar despite absence of pfcrt mutant strains.,Amodiaquine,pfmdr1 86Y,54,NA,22.243677079677585,53.84615384615385,NA
Madagascar,2004,NA,NA,East Africa,-21.82,47.33,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.06291463226079941,17556614,1,Saharevo,2004,2004,pfmdr1 86Y,64,48,48,Rason MA,2007,http://www.ncbi.nlm.nih.gov/pubmed/17556614,In vitro data available.,17556614,Prevalent pfmdr1 n86y mutant Plasmodium falciparum in Madagascar despite absence of pfcrt mutant strains.,Amodiaquine,pfmdr1 86Y,75,NA,6.291463226079941,75,NA
Madagascar,2004,NA,NA,East Africa,-18.77,46.05,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.16894224286079407,17556614,3,Tsiroanomandidy,2004,2004,pfmdr1 86Y,27,17,17,Rason MA,2007,http://www.ncbi.nlm.nih.gov/pubmed/17556614,In vitro data available.,17556614,Prevalent pfmdr1 n86y mutant Plasmodium falciparum in Madagascar despite absence of pfcrt mutant strains.,Amodiaquine,pfmdr1 86Y,63,I,16.894224286079407,62.96296296296296,NA
Madagascar,2007,NA,NA,East Africa,-14.65,49.65,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.10711944103240967,20967251,0,"Ejeda, Ihosy, Maevatanana, Mian- drivazo, Tsiroanomandidy, Moramanga, Farafangana and Andapa",2006,2007,pfmdr1 86Y,240,147,147,Andriantsoanirina V,2010,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2954150&tool=pmcentrez&rendertype=abstract,post treatment (CQ) genotypes and in vitro da,20967251,"Chloroquine clinical failures in P. falciparum malaria are associated with mutant Pfmdr-1, not Pfcrt in Madagascar.",Amodiaquine,pfmdr1 86Y,61,NA,10.711944103240969,61.25000000000001,NA
Madagascar,2018,NA,NA,East Africa,-16.1,46.68,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.037753116339445114,809,1,Ankazomborona,2018,2018,pfmdr1 86Y,31,9,9,"Dentinger CM, Rakotomanga TA, Rakotondrandriana A, Rakotoarisoa A, Rason MA, Moriarty LF, Steinhardt LC, Kapesa L, Razafindrakoto J, Svigel SS, Lucchi NW, Udhayakumar V, Halsey ES, Ratsimbasoa CA.",2021,https://pubmed.ncbi.nlm.nih.gov/34732201/,NA,34732201,"Efficacy of artesunate-amodiaquine and artemether-lumefantrine for uncomplicated Plasmodium falciparum malaria in Madagascar, 2018.",Amodiaquine,pfmdr1 86Y,29,NA,3.7753116339445114,29.03225806451613,NA
Madagascar,2018,NA,NA,East Africa,-23.53,47.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11215654760599136,809,2,Matanga,2018,2018,pfmdr1 86Y,50,6,8,"Dentinger CM, Rakotomanga TA, Rakotondrandriana A, Rakotoarisoa A, Rason MA, Moriarty LF, Steinhardt LC, Kapesa L, Razafindrakoto J, Svigel SS, Lucchi NW, Udhayakumar V, Halsey ES, Ratsimbasoa CA.",2021,https://pubmed.ncbi.nlm.nih.gov/34732201/,NA,34732201,"Efficacy of artesunate-amodiaquine and artemether-lumefantrine for uncomplicated Plasmodium falciparum malaria in Madagascar, 2018.",Amodiaquine,pfmdr1 86Y,16,NA,11.215654760599136,12,NA
Malawi,2005,NA,NA,Southern Africa,-15.79,35.01,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.1296924501657486,18270569,0,Blantyre,2003,2005,pfmdr1 86Y,244,25,25,Bell DJ,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2229666&tool=pmcentrez&rendertype=abstract,Clinical SP and SP combinations data and post,18270569,"Sulfadoxine-pyrimethamine-based combinations for malaria: a randomised blinded trial to compare efficacy, safety and selection of resistance in Malawi.",Amodiaquine,pfmdr1 86Y,10,NA,12.96924501657486,10.245901639344265,NA
Malawi,2016,NA,NA,Southern Africa,-13.96,33.71,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.12361827492713928,706,6,Lilongwe,2012,2016,pfmdr1 86Y,7,0,0,"Tao Zhang, Xian Xu, Jingjing Jiang, Chen Yu, Cuicui Tian, and Weidong Li",2018,https://www.ncbi.nlm.nih.gov/pubmed/29436339,Estimated Traveler Location,29436339,"Surveillance of Antimalarial Resistance Molecular Markers in Imported Plasmodium falciparum Malaria Cases in Anhui, China, 2012-2016.",Amodiaquine,pfmdr1 86Y,0,NA,12.361827492713928,0,NA
Malaysia,2011,NA,NA,SEA,3.97,102.44,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.000016123960449476726,22853645,0,Pahang,2007,2011,pfmdr1 86Y,75,4,4,Atroosh WM,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3493286&tool=pmcentrez&rendertype=abstract,NA,22853645,"The detection of pfcrt and pfmdr1 point mutations as molecular markers of chloroquine drug resistance, Pahang, Malaysia.",Amodiaquine,pfmdr1 86Y,5,NA,0.00161239604494767,5.333333333333334,NA
Malaysia,2014,NA,NA,SEA,6.55,116.88,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.000004567621999740368,499,1,Kota Marudu,2011,2014,pfmdr1 86Y,29,2,2,"Norahmad NA, Mohd Abd Razak MR, Abdullah NR, Sastu UR, Imwong M, Muniandy PK, Saat MN, Muhammad A, Jelip J, Tikuson M, Yusof N, Rundi C, Mudin RN, Syed Mohamed AF",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27788228,NA,27788228,"Prevalence of Plasmodium falciparum Molecular Markers of Antimalarial Drug Resistance in a Residual Malaria Focus Area in Sabah, Malaysia.",Amodiaquine,pfmdr1 86Y,7,NA,4.567621999740368e-4,6.896551724137931,NA
Mali,2003,NA,NA,West Africa,12.61,-8.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.4452325701713562,19245687,1,Bamako,2002,2003,pfmdr1 86Y,136,67,67,"Tekete M, Djimde AA, Beavogui AH, Maiga H, Sagara I, Fofana B, Ouologuem D, Dama S, Kone A, Dembele D, Wele M, Dicko A, Doumbo OK",2009,http://www.ncbi.nlm.nih.gov/pubmed/?term=19245687,NA,19245687,"Efficacy of chloroquine, amodiaquine and sulphadoxine-pyrimethamine for the treatment of uncomplicated falciparum malaria: revisiting molecular markers in an area of emerging AQ and SP resistance in Mali.",Amodiaquine,pfmdr1 86Y,49,NA,44.52325701713562,49.26470588235294,NA
Mali,2004,NA,NA,West Africa,10.78,-6.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.4166281521320343,18337343,0,Bougoula-Hameau,2002,2004,pfmdr1 86Y,170,98,98,Djimdé AA,2008,http://www.ncbi.nlm.nih.gov/pubmed/18337343,"Clinical ASAQ, AS+SP data and post-treatment",18337343,"Efficacy, safety, and selection of molecular markers of drug resistance by two ACTs in Mali.",Amodiaquine,pfmdr1 86Y,58,I,41.66281521320343,57.647058823529406,NA
Mali,2004,NA,NA,West Africa,12.61,-8.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.42161825299263,19245687,2,Bamako,2003,2004,pfmdr1 86Y,169,60,60,"Tekete M, Djimde AA, Beavogui AH, Maiga H, Sagara I, Fofana B, Ouologuem D, Dama S, Kone A, Dembele D, Wele M, Dicko A, Doumbo OK",2009,http://www.ncbi.nlm.nih.gov/pubmed/?term=19245687,NA,19245687,"Efficacy of chloroquine, amodiaquine and sulphadoxine-pyrimethamine for the treatment of uncomplicated falciparum malaria: revisiting molecular markers in an area of emerging AQ and SP resistance in Mali.",Amodiaquine,pfmdr1 86Y,49,NA,42.161825299263,35.50295857988166,NA
Mali,2014,NA,NA,West Africa,13.03,-9.49,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.45008283853530884,572,1,Kita,2014,2014,pfmdr1 86Y,42,8,8,"Diawara F, Steinhardt LC, Mahamar A, Traore T, Kone DT, Diawara H, Kamate B, Kone D, Diallo M, Sadou A, Mihigo J, Sagara I, Djimde AA, Eckert E, Dicko A",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28797263,NA,28797263,"Measuring the impact of seasonal malaria chemoprevention as part of routine malaria control in Kita, Mali.",Amodiaquine,pfmdr1 86Y,19,NA,45.00828385353088,19.047619047619047,NA
Mali,2014,NA,NA,West Africa,13.81,-10.83,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.3585107922554016,572,2,Bafoulabe,2014,2014,pfmdr1 86Y,54,13,13,"Diawara F, Steinhardt LC, Mahamar A, Traore T, Kone DT, Diawara H, Kamate B, Kone D, Diallo M, Sadou A, Mihigo J, Sagara I, Djimde AA, Eckert E, Dicko A",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28797263,NA,28797263,"Measuring the impact of seasonal malaria chemoprevention as part of routine malaria control in Kita, Mali.",Amodiaquine,pfmdr1 86Y,24,NA,35.85107922554016,24.074074074074073,NA
Mali,2014,NA,NA,West Africa,12.61,-8.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.19037678837776184,558,1,Bamako,2014,2014,pfmdr1 86Y,158,46,46,"Dama S, Niangaly H, Ouattara A, Sagara I, Sissoko S, Traore OB, Bamadio A, Dara N, Djimde M, Alhousseini ML, Goita S, Maiga H, Dara A, Doumbo OK, Djimde AA",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28148267,NA,28148267,Reduced ex vivo susceptibility of Plasmodium falciparum after oral artemether-lumefantrine treatment in Mali.,Amodiaquine,pfmdr1 86Y,29,NA,19.037678837776184,29.11392405063291,NA
Mali,2014,NA,NA,West Africa,12.38,-5.46,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.3716340959072113,500,2,Koutiala,2014,2014,pfmdr1 86Y,99,21,21,"Maiga H, Lasry E, Diarra M, Sagara I, Bamadio A, Traore A, Coumare S, Bahonan S, Sangare B, Dicko Y, Diallo N, Tembely A, Traore D, Niangaly H, Dao F, Haidara A, Dicko A, Doumbo OK, Djimde AA",NA,http://www.ncbi.nlm.nih.gov/pubmed/?term=27662368,NA,27662368,Seasonal Malaria Chemoprevention with Sulphadoxine-Pyrimethamine and Amodiaquine Selects Pfdhfr-dhps Quintuple Mutant Genotype in Mali.,Amodiaquine,pfmdr1 86Y,27,I,37.16340959072113,21.21212121212121,NA
Mali,2014,NA,NA,West Africa,12,-7.91,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.4430965185165405,803,1,Ouelessebougou,2014,2014,pfmdr1 86Y,89,5,5,"Mahamar A, Sumner KM, Levitt B, Freedman B, Traore A, Barry A, Issiaka D, Dembele AB, Kanoute MB, Attaher O, Diarra BN, Sagara I, Djimde A, Duffy PE, Fried M, Taylor SM, Dicko A.",2022,https://pubmed.ncbi.nlm.nih.gov/35135546/,NA,35135546,"Effect of three years' seasonal malaria chemoprevention on molecular markers of resistance of Plasmodium falciparum to sulfadoxine-pyrimethamine and amodiaquine in Ouelessebougou, Mali.",Amodiaquine,pfmdr1 86Y,6,I,44.30965185165405,5.617977528089887,NA
Mali,2016,NA,NA,West Africa,12.61,-8.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.11396524310112,721,13,Bamako,2012,2016,pfmdr1 86Y,4,2,2,"Yang C, Zhou R, Liu Y, Li S, Qian D, Zhao Y, Zhang H, Xu B",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30259821,NA,30259821,Molecular investigation of the Pfmdr1 gene of Plasmodium falciparum isolates in Henan Province imported from Africa.,Amodiaquine,pfmdr1 86Y,50,NA,11.396524310112,50,NA
Mali,1997,NA,NA,West Africa,14.35,-3.61,NA,NA,NA,NA,11172152,0,"Mopti, Bandiagara",1997,1997,pfmdr1 86Y,115,58,58,Djimdé A,2001,http://www.ncbi.nlm.nih.gov/pubmed/?term=11172152,Clinical CQ data available.,11172152,A molecular marker for chloroquine-resistant falciparum malaria.,Amodiaquine,pfmdr1 86Y,50,I,NA,50.43478260869565,NA
Mali,1999,NA,NA,West Africa,12.65,-8,NA,NA,NA,NA,11356518,6,NA,1995,1999,pfmdr1 86Y,17,8,8,Durand R,2001,http://www.ncbi.nlm.nih.gov/pubmed/11356518,Travellers. In vitro data available.,11356518,Analysis of pfcrt point mutations and chloroquine susceptibility in isolates of Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,47,NA,NA,47.05882352941176,NA
Mauritania,2010,NA,NA,West Africa,16.66,-9.62,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.03889230266213417,564,1,Ayoun el Atrous,2010,2010,pfmdr1 86Y,50,15,15,"Ould Ahmedou Salem MS, Mint Lekweiry K, Bouchiba H, Pascual A, Pradines B, Ould Mohamed Salem Boukhary A, Briolant S, Basco LK, Bogreau H",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28381273,NA,28381273,"Characterization of Plasmodium falciparum genes associated with drug resistance in Hodh Elgharbi, a malaria hotspot near Malian-Mauritanian border.",Amodiaquine,pfmdr1 86Y,30,NA,3.889230266213417,30,NA
Mauritania,2010,NA,NA,West Africa,15.82,-9.41,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.03698550909757614,564,2,Kobenni,2010,2010,pfmdr1 86Y,132,30,30,"Ould Ahmedou Salem MS, Mint Lekweiry K, Bouchiba H, Pascual A, Pradines B, Ould Mohamed Salem Boukhary A, Briolant S, Basco LK, Bogreau H",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28381273,NA,28381273,"Characterization of Plasmodium falciparum genes associated with drug resistance in Hodh Elgharbi, a malaria hotspot near Malian-Mauritanian border.",Amodiaquine,pfmdr1 86Y,23,NA,3.698550909757614,22.727272727272727,NA
Mauritania,2010,NA,NA,West Africa,16.39,-10.16,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.03528710454702377,564,3,Tintane,2010,2010,pfmdr1 86Y,82,16,16,"Ould Ahmedou Salem MS, Mint Lekweiry K, Bouchiba H, Pascual A, Pradines B, Ould Mohamed Salem Boukhary A, Briolant S, Basco LK, Bogreau H",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28381273,NA,28381273,"Characterization of Plasmodium falciparum genes associated with drug resistance in Hodh Elgharbi, a malaria hotspot near Malian-Mauritanian border.",Amodiaquine,pfmdr1 86Y,20,NA,3.5287104547023773,19.51219512195122,NA
