country,year,ACT,data type,Region,lat,long,displayName,layerName,layerTitle,value,continent,val,tested,prev,title,pubMedId,sid,mutation,site,estLoc,present,authors,PR,Prev_DR,ACT_use
Myanmar,2018,NA,NA,SEA,17.46,98.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.012368173,Asia,associated with slow clearance,45,26.67% [15.96 - 41.04],"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",99999999,1005,C580Y,"Hlaingbwe, Kayin",1,12,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",1.236817334,26.66666667,NA
Myanmar,2018,NA,NA,SEA,15.56,98.31,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.005762891,Asia,associated with slow clearance,48,4.17% [1.15 - 13.98],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002424,1063,C580Y,Kayin,0,2,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.576289091,4.166666667,NA
Myanmar,2018,NA,NA,SEA,18.27,97.37,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.010877633,Asia,associated with slow clearance,894,1.12% [0.61 - 2.05],"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",99999999,1011,C580Y,"Hpapun, Kayin",0,10,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",1.087763254,1.118568233,NA
Myanmar,2018,NA,NA,SEA,17.6,97.23,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.004043475,Asia,associated with slow clearance,48,4.17% [1.15 - 13.98],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium  falciparum and Plasmodium vivax Malaria in Myanmar,80000390,1079,C580Y,Kayin State,0,2,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.404347479,4.166666667,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine-Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar.,32524960,941,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002424,1064,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002525,1068,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002535,1072,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium  falciparum and Plasmodium vivax Malaria in Myanmar,80000390,1080,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine-Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar.,32524960,941,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002424,1064,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002525,1068,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002535,1072,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,13.02,98.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00416317,Asia,associated with slow clearance,46,23.91% [13.91 - 37.94],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium  falciparum and Plasmodium vivax Malaria in Myanmar,80000390,1080,C580Y,Tanintharyi,0,11,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.416316977,23.91304348,NA
Myanmar,2018,NA,NA,SEA,17.6,97.23,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.004043475,Asia,associated with slow clearance,48,4.17% [1.15 - 13.98],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium  falciparum and Plasmodium vivax Malaria in Myanmar,80000390,1079,C580Y,Kayin State,0,2,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.404347479,4.166666667,NA
Myanmar,2018,NA,NA,SEA,18.27,97.37,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.010877633,Asia,associated with slow clearance,894,1.12% [0.61 - 2.05],"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",99999999,1011,C580Y,"Hpapun, Kayin",0,10,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",1.087763254,1.118568233,NA
Myanmar,2018,NA,NA,SEA,15.56,98.31,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.005762891,Asia,associated with slow clearance,48,4.17% [1.15 - 13.98],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002424,1063,C580Y,Kayin,0,2,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.576289091,4.166666667,NA
Myanmar,2018,NA,NA,SEA,16.95,97.96,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",7.79e-4,Asia,associated with slow clearance,48,4.17% [1.15 - 13.98],Efficacy and Safety of Pyronaridine-Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar.,32524960,942,C580Y,Kayin,0,2,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S",0.077873404,4.166666667,NA
Myanmar,2018,NA,NA,SEA,16.95,97.96,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",7.79e-4,Asia,associated with slow clearance,48,4.17% [1.15 - 13.98],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002525,1067,C580Y,Kayin,0,2,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.077873404,4.166666667,NA
Myanmar,2018,NA,NA,SEA,16.95,97.96,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",7.79e-4,Asia,associated with slow clearance,48,4.17% [1.15 - 13.98],Efficacy and Safety of Pyronaridine–Artesunate for the Treatment of Uncomplicated Plasmodium falciparum and Plasmodium vivax Malaria in Myanmar,80002535,1071,C580Y,Kayin,0,2,"Han KT, Lin K, Han ZY, Myint MK, Aye KH, Thi A, Thapa B, Bustos MD, Borghini-Fuhrer I, Ringwald P, Duparc S.",0.077873404,4.166666667,NA
Myanmar,2018,NA,NA,SEA,17.46,98.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.012368173,Asia,associated with slow clearance,45,26.67% [15.96 - 41.04],"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",99999999,1005,C580Y,"Hlaingbwe, Kayin",1,12,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",1.236817334,26.66666667,NA
Myanmar,2019,NA,NA,SEA,18.27,97.37,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.008178994,Asia,associated with slow clearance,141,0.71% [0.13 - 3.91],"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",99999999,1012,C580Y,"Hpapun, Kayin",0,1,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",0.817899406,0.709219858,NA
Myanmar,2019,NA,NA,SEA,18.27,97.37,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.008178994,Asia,associated with slow clearance,141,0.71% [0.13 - 3.91],"Prevalence of molecular markers of antimalarial drug resistance in Plasmodium falciparum isolates collected from two villages in Kalahandi district, Odisha, India",99999999,1012,C580Y,"Hpapun, Kayin",0,1,"Mary Dias, George D’Souza, Aquinas Edassery, Mehul Dhorda",0.817899406,0.709219858,NA
Papua New Guinea,2012,NA,NA,Oceania,-9.48,147.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.001203843,Oceania,associated with slow clearance,2,50.0% [9.45 - 90.55],"Resistance screening and trend analysis of imported falciparum malaria in NSW, Australia (2010 to 2016).",29813085,526,C580Y,Port Moresby,1,1,"Prosser C, Meyer W, Ellis J, Lee R",0.120384293,50,NA
Papua New Guinea,2012,NA,NA,Oceania,-9.48,147.14,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.001203843,Oceania,associated with slow clearance,2,50.0% [9.45 - 90.55],"Resistance screening and trend analysis of imported falciparum malaria in NSW, Australia (2010 to 2016).",29813085,526,C580Y,Port Moresby,1,1,"Prosser C, Meyer W, Ellis J, Lee R",0.120384293,50,NA
Papua New Guinea,2017,NA,NA,Oceania,-6.65,145.81,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.015253426,Oceania,associated with slow clearance,5,20.0% [3.62 - 62.45],Surveillance of molecular markers of Plasmodium falciparum artemisinin resistance (kelch13 mutations) in Papua New Guinea between 2016 and 2018.,34271323,1103,C580Y,Morobe,0,1,"Lautu-Gumal D, Razook Z, Koleala T, Nate E, McEwen S, Timbi D, Hetzel MW, Lavu E, Tefuarani N, Makita L, Kazura J, Mueller I, Pomat W, Laman M, Robinson LJ, Barry AE",1.525342558,20,NA
Papua New Guinea,2017,NA,NA,Oceania,-6.65,145.81,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.015253426,Oceania,associated with slow clearance,5,20.0% [3.62 - 62.45],Surveillance of molecular markers of Plasmodium falciparum artemisinin resistance (kelch13 mutations) in Papua New Guinea between 2016 and 2018.,34271323,1103,C580Y,Morobe,0,1,"Lautu-Gumal D, Razook Z, Koleala T, Nate E, McEwen S, Timbi D, Hetzel MW, Lavu E, Tefuarani N, Makita L, Kazura J, Mueller I, Pomat W, Laman M, Robinson LJ, Barry AE",1.525342558,20,NA
Papua New Guinea,2020,NA,NA,Oceania,-3.58,143.65,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.05515936,Oceania,associated with slow clearance,94,6.38% [2.96 - 13.23],Increase in the proportion of Plasmodium falciparum with kelch13 C580Y mutation and decline in pfcrt and pfmdr1 mutant alleles in Papua New Guinea.,34666779,1110,C580Y,Wewak,0,6,"Yoshida N, Yamauchi M, Morikawa R, Hombhanje F, Mita T",5.515936017,6.382978723,NA
Papua New Guinea,2020,NA,NA,Oceania,-3.58,143.65,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.05515936,Oceania,associated with slow clearance,94,6.38% [2.96 - 13.23],Increase in the proportion of Plasmodium falciparum with kelch13 C580Y mutation and decline in pfcrt and pfmdr1 mutant alleles in Papua New Guinea.,34666779,1110,C580Y,Wewak,0,6,"Yoshida N, Yamauchi M, Morikawa R, Hombhanje F, Mita T",5.515936017,6.382978723,NA
Thailand,2004,NA,NA,SEA,9.95,98.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.06e-4,Asia,associated with slow clearance,48,12.5% [5.86 - 24.7],Molecular Detection of Mutations in the Propeller Domain of Kelch 13 and pfmdr1 Copy Number Variation in Plasmodium falciparum Isolates from Thailand Collected from 2002 to 2007.,34270459,1093,C580Y,Ranong,0,6,"Chaisatit C, Sai-Ngam P, Thaloengsok S, Sriwichai S, Jongsakul K, Fukuda M, Spring M, Wojnarski M, Waters N, Lertsethtakarn P, Vesely BA",0.05058517,12.5,NA
Thailand,2004,NA,NA,SEA,9.95,98.61,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",5.06e-4,Asia,associated with slow clearance,48,12.5% [5.86 - 24.7],Molecular Detection of Mutations in the Propeller Domain of Kelch 13 and pfmdr1 Copy Number Variation in Plasmodium falciparum Isolates from Thailand Collected from 2002 to 2007.,34270459,1093,C580Y,Ranong,0,6,"Chaisatit C, Sai-Ngam P, Thaloengsok S, Sriwichai S, Jongsakul K, Fukuda M, Spring M, Wojnarski M, Waters N, Lertsethtakarn P, Vesely BA",0.05058517,12.5,NA
Thailand,2006,NA,NA,SEA,16.71,98.56,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.35e-4,Asia,associated with slow clearance,30,3.33% [0.59 - 16.67],Declining efficacy of artemisinin combination therapy against P. falciparum malaria on the Thai-Myanmar border (2003-2013): the role of parasite genetic factors.,27313266,137,C580Y,clinics of the Shoklo Malaria Research Unit (SMRU),0,1,"Pyae Phyo A, Ashley EA, Anderson TJ, Bozdech Z, Carrara VI, Sriprawat K, Nair S, White MM, Dziekan J, Ling C, Proux S, Konghahong K, Jeeyapant A, Woodrow CJ, Imwong M, McGready R, Lwin KM, Day NP, White NJ, Nosten F",0.013507066,3.333333333,NA
